Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Year,Month,operating_profit
Kohl's,1185732,2021-08-11,West,Wyoming,Cheyenne,Men's Apparel,$50.00 ,500,"$250,000 ",75000,30%,In-store,2021,8,75000
Kohl's,1185732,2021-08-11,West,Wyoming,Cheyenne,Women's Apparel,$55.00 ,675,"$371,250 ",92813,25%,In-store,2021,8,92813
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Men's Street Footwear,$50.00 ,800,"$400,000 ",200000,50%,In-store,2021,9,200000
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Men's Athletic Footwear,$45.00 ,600,"$270,000 ",81000,30%,In-store,2021,9,81000
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Women's Street Footwear,$40.00 ,525,"$210,000 ",73500,35%,In-store,2021,9,73500
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Women's Athletic Footwear,$40.00 ,500,"$200,000 ",70000,35%,In-store,2021,9,70000
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Men's Apparel,$50.00 ,500,"$250,000 ",75000,30%,In-store,2021,9,75000
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Women's Apparel,$55.00 ,600,"$330,000 ",82500,25%,In-store,2021,9,82500
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Men's Street Footwear,$55.00 ,775,"$426,250 ",213125,50%,In-store,2021,10,213125
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Men's Athletic Footwear,$45.00 ,600,"$270,000 ",81000,30%,In-store,2021,10,81000
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Women's Street Footwear,$45.00 ,500,"$225,000 ",78750,35%,In-store,2021,10,78750
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Women's Athletic Footwear,$45.00 ,475,"$213,750 ",74813,35%,In-store,2021,10,74813
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Men's Apparel,$55.00 ,475,"$261,250 ",78375,30%,In-store,2021,10,78375
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Women's Apparel,$60.00 ,600,"$360,000 ",90000,25%,In-store,2021,10,90000
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Men's Street Footwear,$55.00 ,750,"$412,500 ",206250,50%,In-store,2021,11,206250
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Men's Athletic Footwear,$45.00 ,575,"$258,750 ",77625,30%,In-store,2021,11,77625
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Women's Street Footwear,$45.00 ,520,"$234,000 ",81900,35%,In-store,2021,11,81900
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Women's Athletic Footwear,$45.00 ,500,"$225,000 ",78750,35%,In-store,2021,11,78750
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Men's Apparel,$55.00 ,475,"$261,250 ",78375,30%,In-store,2021,11,78375
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Women's Apparel,$60.00 ,575,"$345,000 ",86250,25%,In-store,2021,11,86250
Kohl's,1185732,2021-12-10,West,Wyoming,Cheyenne,Men's Street Footwear,$55.00 ,800,"$440,000 ",220000,50%,In-store,2021,12,220000
Kohl's,1185732,2021-12-10,West,Wyoming,Cheyenne,Men's Athletic Footwear,$45.00 ,600,"$270,000 ",81000,30%,In-store,2021,12,81000
Foot Locker,1185732,2021-12-10,West,Wyoming,Cheyenne,Women's Street Footwear,$45.00 ,550,"$247,500 ",86625,35%,In-store,2021,12,86625
Foot Locker,1185732,2021-12-10,West,Wyoming,Cheyenne,Women's Athletic Footwear,$45.00 ,500,"$225,000 ",78750,35%,In-store,2021,12,78750
Foot Locker,1185732,2021-12-10,West,Wyoming,Cheyenne,Men's Apparel,$55.00 ,500,"$275,000 ",82500,30%,In-store,2021,12,82500
Foot Locker,1185732,2021-12-10,West,Wyoming,Cheyenne,Women's Apparel,$60.00 ,600,"$360,000 ",90000,25%,In-store,2021,12,90000
Foot Locker,1128299,2021-01-24,West,Wyoming,Cheyenne,Men's Street Footwear,$30.00 ,350,"$105,000 ",36750,35%,In-store,2021,1,36750
Foot Locker,1128299,2021-01-24,West,Wyoming,Cheyenne,Men's Athletic Footwear,$40.00 ,350,"$140,000 ",49000,35%,In-store,2021,1,49000
Foot Locker,1128299,2021-01-24,West,Wyoming,Cheyenne,Women's Street Footwear,$40.00 ,350,"$140,000 ",49000,35%,In-store,2021,1,49000
Foot Locker,1128299,2021-01-24,West,Wyoming,Cheyenne,Women's Athletic Footwear,$40.00 ,200,"$80,000 ",28000,35%,In-store,2021,1,28000
Foot Locker,1128299,2021-01-24,West,Wyoming,Cheyenne,Men's Apparel,$45.00 ,150,"$67,500 ",27000,40%,In-store,2021,1,27000
Foot Locker,1128299,2021-01-24,West,Wyoming,Cheyenne,Women's Apparel,$40.00 ,400,"$160,000 ",48000,30%,In-store,2021,1,48000
Foot Locker,1128299,2021-02-24,West,Wyoming,Cheyenne,Men's Street Footwear,$30.00 ,450,"$135,000 ",47250,35%,In-store,2021,2,47250
Foot Locker,1128299,2021-02-24,West,Wyoming,Cheyenne,Men's Athletic Footwear,$40.00 ,350,"$140,000 ",49000,35%,In-store,2021,2,49000
Foot Locker,1128299,2021-02-24,West,Wyoming,Cheyenne,Women's Street Footwear,$40.00 ,350,"$140,000 ",49000,35%,In-store,2021,2,49000
Foot Locker,1128299,2021-02-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,$40.00 ,200,"$80,000 ",28000,35%,In-store,2021,2,28000
Foot Locker,1128299,2021-02-24,Southeast,Virginia,Richmond,Men's Apparel,$45.00 ,125,"$56,250 ",22500,40%,In-store,2021,2,22500
Foot Locker,1128299,2021-02-24,Southeast,Virginia,Richmond,Women's Apparel,$40.00 ,325,"$130,000 ",39000,30%,In-store,2021,2,39000
Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Men's Street Footwear,$40.00 ,475,"$190,000 ",66500,35%,In-store,2021,3,66500
Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Men's Athletic Footwear,$50.00 ,325,"$162,500 ",56875,35%,In-store,2021,3,56875
Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Women's Street Footwear,$55.00 ,350,"$192,500 ",67375,35%,In-store,2021,3,67375
Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,$50.00 ,250,"$125,000 ",43750,35%,In-store,2021,3,43750
Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Men's Apparel,$55.00 ,100,"$55,000 ",22000,40%,In-store,2021,3,22000
Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Women's Apparel,$50.00 ,300,"$150,000 ",45000,30%,In-store,2021,3,45000
Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Men's Street Footwear,$55.00 ,475,"$261,250 ",91438,35%,In-store,2021,4,91438
Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,$60.00 ,275,"$165,000 ",57750,35%,In-store,2021,4,57750
Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Women's Street Footwear,$60.00 ,325,"$195,000 ",68250,35%,In-store,2021,4,68250
Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,$45.00 ,225,"$101,250 ",35438,35%,In-store,2021,4,35438
Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Men's Apparel,$50.00 ,125,"$62,500 ",25000,40%,In-store,2021,4,25000
Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Women's Apparel,$65.00 ,300,"$195,000 ",58500,30%,In-store,2021,4,58500
Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Men's Street Footwear,$50.00 ,500,"$250,000 ",87500,35%,In-store,2021,5,87500
Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Men's Athletic Footwear,$55.00 ,350,"$192,500 ",67375,35%,In-store,2021,5,67375
Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Women's Street Footwear,$55.00 ,350,"$192,500 ",67375,35%,In-store,2021,5,67375
Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Women's Athletic Footwear,$50.00 ,275,"$137,500 ",48125,35%,In-store,2021,5,48125
Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Men's Apparel,$45.00 ,175,"$78,750 ",31500,40%,In-store,2021,5,31500
Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Women's Apparel,$60.00 ,525,"$315,000 ",94500,30%,In-store,2021,5,94500
Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Men's Street Footwear,$55.00 ,775,"$426,250 ",149188,35%,In-store,2021,6,149188
Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,$65.00 ,650,"$422,500 ",147875,35%,In-store,2021,6,147875
Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Women's Street Footwear,$80.00 ,650,"$520,000 ",182000,35%,In-store,2021,6,182000
Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,$80.00 ,525,"$420,000 ",147000,35%,In-store,2021,6,147000
Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Men's Apparel,$90.00 ,400,"$360,000 ",144000,40%,In-store,2021,6,144000
Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Women's Apparel,$105.00 ,700,"$735,000 ",220500,30%,In-store,2021,6,220500
Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Men's Street Footwear,$85.00 ,850,"$722,500 ",252875,35%,In-store,2021,7,252875
Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Men's Athletic Footwear,$90.00 ,700,"$630,000 ",220500,35%,In-store,2021,7,220500
Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Women's Street Footwear,$90.00 ,650,"$585,000 ",204750,35%,In-store,2021,7,204750
Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,$85.00 ,550,"$467,500 ",163625,35%,In-store,2021,7,163625
Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Men's Apparel,$90.00 ,600,"$540,000 ",216000,40%,In-store,2021,7,216000
Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Women's Apparel,$105.00 ,600,"$630,000 ",189000,30%,In-store,2021,7,189000
Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Men's Street Footwear,$90.00 ,800,"$720,000 ",252000,35%,In-store,2021,8,252000
Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,$80.00 ,775,"$620,000 ",217000,35%,In-store,2021,8,217000
Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Women's Street Footwear,$70.00 ,650,"$455,000 ",159250,35%,In-store,2021,8,159250
Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,$70.00 ,425,"$297,500 ",104125,35%,In-store,2021,8,104125
Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Men's Apparel,$70.00 ,425,"$297,500 ",119000,40%,In-store,2021,8,119000
Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Women's Apparel,$75.00 ,250,"$187,500 ",56250,30%,In-store,2021,8,56250
Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Men's Street Footwear,$50.00 ,450,"$225,000 ",78750,35%,In-store,2021,9,78750
Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Men's Athletic Footwear,$55.00 ,450,"$247,500 ",86625,35%,In-store,2021,9,86625
Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women's Street Footwear,$50.00 ,250,"$125,000 ",43750,35%,In-store,2021,9,43750
Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women's Athletic Footwear,$50.00 ,200,"$100,000 ",35000,35%,In-store,2021,9,35000
Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Men's Apparel,$60.00 ,225,"$135,000 ",54000,40%,In-store,2021,9,54000
Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women's Apparel,$45.00 ,250,"$112,500 ",33750,30%,In-store,2021,9,33750
Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Men's Street Footwear,$40.00 ,350,"$140,000 ",49000,35%,In-store,2021,10,49000
Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,$55.00 ,525,"$288,750 ",101063,35%,In-store,2021,10,101063
Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Women's Street Footwear,$50.00 ,350,"$175,000 ",61250,35%,In-store,2021,10,61250
Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,$45.00 ,325,"$146,250 ",51188,35%,In-store,2021,10,51188
Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Men's Apparel,$55.00 ,300,"$165,000 ",66000,40%,In-store,2021,10,66000
Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Women's Apparel,$60.00 ,350,"$210,000 ",63000,30%,In-store,2021,10,63000
Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Men's Street Footwear,$45.00 ,575,"$258,750 ",90563,35%,In-store,2021,11,90563
Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,$50.00 ,650,"$325,000 ",113750,35%,In-store,2021,11,113750
Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Women's Street Footwear,$45.00 ,475,"$213,750 ",74813,35%,In-store,2021,11,74813
Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,$55.00 ,450,"$247,500 ",86625,35%,In-store,2021,11,86625
Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Men's Apparel,$75.00 ,425,"$318,750 ",127500,40%,In-store,2021,11,127500
Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Women's Apparel,$80.00 ,550,"$440,000 ",132000,30%,In-store,2021,11,132000
Foot Locker,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Street Footwear,$65.00 ,750,"$487,500 ",170625,35%,In-store,2021,12,170625
Foot Locker,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Athletic Footwear,$75.00 ,750,"$562,500 ",196875,35%,In-store,2021,12,196875
Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Street Footwear,$70.00 ,550,"$385,000 ",134750,35%,In-store,2021,12,134750
Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,$70.00 ,550,"$385,000 ",134750,35%,In-store,2021,12,134750
Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Apparel,$80.00 ,475,"$380,000 ",152000,40%,In-store,2021,12,152000
Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Apparel,$85.00 ,575,"$488,750 ",146625,30%,In-store,2021,12,146625
Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Men's Street Footwear,$35.00 ,750,"$262,500 ",131250,50%,In-store,2021,1,131250
Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Men's Athletic Footwear,$35.00 ,550,"$192,500 ",77000,40%,In-store,2021,1,77000
Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Women's Street Footwear,$25.00 ,550,"$137,500 ",41250,30%,In-store,2021,1,41250
Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Women's Athletic Footwear,$30.00 ,400,"$120,000 ",42000,35%,In-store,2021,1,42000
Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Men's Apparel,$45.00 ,450,"$202,500 ",81000,40%,In-store,2021,1,81000
Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Women's Apparel,$35.00 ,550,"$192,500 ",105875,55%,In-store,2021,1,105875
Sports Direct,1185732,2021-02-17,Southeast,Virginia,Richmond,Men's Street Footwear,$35.00 ,800,"$280,000 ",140000,50%,In-store,2021,2,140000
Sports Direct,1185732,2021-02-17,Southeast,Virginia,Richmond,Men's Athletic Footwear,$35.00 ,450,"$157,500 ",63000,40%,In-store,2021,2,63000
Sports Direct,1185732,2021-02-17,Southeast,Virginia,Richmond,Women's Street Footwear,$25.00 ,500,"$125,000 ",37500,30%,In-store,2021,2,37500
Sports Direct,1185732,2021-02-17,Midwest,Michigan,Detroit,Women's Athletic Footwear,$30.00 ,375,"$112,500 ",39375,35%,In-store,2021,2,39375
Sports Direct,1185732,2021-02-17,Midwest,Michigan,Detroit,Men's Apparel,$45.00 ,450,"$202,500 ",81000,40%,In-store,2021,2,81000
Sports Direct,1185732,2021-02-17,Midwest,Michigan,Detroit,Women's Apparel,$35.00 ,550,"$192,500 ",105875,55%,In-store,2021,2,105875
Sports Direct,1185732,2021-03-15,Midwest,Michigan,Detroit,Men's Street Footwear,$35.00 ,770,"$269,500 ",134750,50%,In-store,2021,3,134750
Sports Direct,1185732,2021-03-15,Midwest,Michigan,Detroit,Men's Athletic Footwear,$35.00 ,450,"$157,500 ",63000,40%,In-store,2021,3,63000
Sports Direct,1185732,2021-03-15,Midwest,Michigan,Detroit,Women's Street Footwear,$25.00 ,475,"$118,750 ",35625,30%,In-store,2021,3,35625
Sports Direct,1185732,2021-03-15,Midwest,Michigan,Detroit,Women's Athletic Footwear,$30.00 ,325,"$97,500 ",34125,35%,In-store,2021,3,34125
Sports Direct,1185732,2021-03-15,Midwest,Michigan,Detroit,Men's Apparel,$45.00 ,375,"$168,750 ",67500,40%,In-store,2021,3,67500
Sports Direct,1185732,2021-03-15,Midwest,Michigan,Detroit,Women's Apparel,$35.00 ,475,"$166,250 ",91438,55%,In-store,2021,3,91438
Sports Direct,1185732,2021-04-16,Midwest,Michigan,Detroit,Men's Street Footwear,$35.00 ,725,"$253,750 ",126875,50%,In-store,2021,4,126875
Sports Direct,1185732,2021-04-16,Midwest,Michigan,Detroit,Men's Athletic Footwear,$40.00 ,425,"$170,000 ",68000,40%,In-store,2021,4,68000
Sports Direct,1185732,2021-04-16,Midwest,Michigan,Detroit,Women's Street Footwear,$30.00 ,450,"$135,000 ",40500,30%,In-store,2021,4,40500
Sports Direct,1185732,2021-04-16,Midwest,Michigan,Detroit,Women's Athletic Footwear,$35.00 ,375,"$131,250 ",45938,35%,In-store,2021,4,45938
Sports Direct,1185732,2021-04-16,Midwest,Michigan,Detroit,Men's Apparel,$50.00 ,400,"$200,000 ",80000,40%,In-store,2021,4,80000
Sports Direct,1185732,2021-04-16,Midwest,Michigan,Detroit,Women's Apparel,$40.00 ,525,"$210,000 ",115500,55%,In-store,2021,4,115500
Sports Direct,1185732,2021-05-15,Midwest,Michigan,Detroit,Men's Street Footwear,$50.00 ,795,"$397,500 ",198750,50%,In-store,2021,5,198750
Sports Direct,1185732,2021-05-15,Midwest,Michigan,Detroit,Men's Athletic Footwear,$50.00 ,500,"$250,000 ",100000,40%,In-store,2021,5,100000
Sports Direct,1185732,2021-05-15,Midwest,Michigan,Detroit,Women's Street Footwear,$45.00 ,475,"$213,750 ",64125,30%,In-store,2021,5,64125
Sports Direct,1185732,2021-05-15,Midwest,Michigan,Detroit,Women's Athletic Footwear,$45.00 ,450,"$202,500 ",70875,35%,In-store,2021,5,70875
Sports Direct,1185732,2021-05-15,Midwest,Michigan,Detroit,Men's Apparel,$55.00 ,475,"$261,250 ",104500,40%,In-store,2021,5,104500
Sports Direct,1185732,2021-05-15,Midwest,Michigan,Detroit,Women's Apparel,$60.00 ,575,"$345,000 ",189750,55%,In-store,2021,5,189750
Sports Direct,1185732,2021-06-17,Midwest,Michigan,Detroit,Men's Street Footwear,$55.00 ,825,"$453,750 ",226875,50%,In-store,2021,6,226875
Sports Direct,1185732,2021-06-17,Midwest,Michigan,Detroit,Men's Athletic Footwear,$50.00 ,575,"$287,500 ",115000,40%,In-store,2021,6,115000
Sports Direct,1185732,2021-06-17,Midwest,Michigan,Detroit,Women's Street Footwear,$45.00 ,550,"$247,500 ",74250,30%,In-store,2021,6,74250
Sports Direct,1185732,2021-06-17,Midwest,Michigan,Detroit,Women's Athletic Footwear,$45.00 ,525,"$236,250 ",82688,35%,In-store,2021,6,82688
Sports Direct,1185732,2021-06-17,Midwest,Michigan,Detroit,Men's Apparel,$60.00 ,525,"$315,000 ",126000,40%,In-store,2021,6,126000
Sports Direct,1185732,2021-06-17,Midwest,Michigan,Detroit,Women's Apparel,$65.00 ,675,"$438,750 ",241313,55%,In-store,2021,6,241313
Sports Direct,1185732,2021-07-15,Midwest,Michigan,Detroit,Men's Street Footwear,$60.00 ,900,"$540,000 ",270000,50%,In-store,2021,7,270000
Sports Direct,1185732,2021-07-15,Midwest,Michigan,Detroit,Men's Athletic Footwear,$55.00 ,650,"$357,500 ",143000,40%,In-store,2021,7,143000
Sports Direct,1185732,2021-07-15,Midwest,Michigan,Detroit,Women's Street Footwear,$50.00 ,575,"$287,500 ",86250,30%,In-store,2021,7,86250
Sports Direct,1185732,2021-07-15,Midwest,Michigan,Detroit,Women's Athletic Footwear,$50.00 ,525,"$262,500 ",91875,35%,In-store,2021,7,91875
Sports Direct,1185732,2021-07-15,Midwest,Michigan,Detroit,Men's Apparel,$60.00 ,550,"$330,000 ",132000,40%,In-store,2021,7,132000
Sports Direct,1185732,2021-07-15,Midwest,Michigan,Detroit,Women's Apparel,$65.00 ,725,"$471,250 ",259188,55%,In-store,2021,7,259188
Sports Direct,1185732,2021-08-16,Midwest,Michigan,Detroit,Men's Street Footwear,$60.00 ,875,"$525,000 ",262500,50%,In-store,2021,8,262500
Sports Direct,1185732,2021-08-16,Midwest,Michigan,Detroit,Men's Athletic Footwear,$55.00 ,650,"$357,500 ",143000,40%,In-store,2021,8,143000
Sports Direct,1185732,2021-08-16,Midwest,Michigan,Detroit,Women's Street Footwear,$45.00 ,575,"$258,750 ",77625,30%,In-store,2021,8,77625
Sports Direct,1185732,2021-08-16,Midwest,Michigan,Detroit,Women's Athletic Footwear,$35.00 ,525,"$183,750 ",64313,35%,In-store,2021,8,64313
Sports Direct,1185732,2021-08-16,Midwest,Michigan,Detroit,Men's Apparel,$45.00 ,500,"$225,000 ",90000,40%,In-store,2021,8,90000
Sports Direct,1185732,2021-08-16,Midwest,Michigan,Detroit,Women's Apparel,$50.00 ,675,"$337,500 ",185625,55%,In-store,2021,8,185625
Sports Direct,1185732,2021-09-15,Midwest,Michigan,Detroit,Men's Street Footwear,$45.00 ,800,"$360,000 ",180000,50%,In-store,2021,9,180000
Sports Direct,1185732,2021-09-15,Midwest,Michigan,Detroit,Men's Athletic Footwear,$40.00 ,600,"$240,000 ",96000,40%,In-store,2021,9,96000
Sports Direct,1185732,2021-09-15,Midwest,Michigan,Detroit,Women's Street Footwear,$35.00 ,500,"$175,000 ",52500,30%,In-store,2021,9,52500
Sports Direct,1185732,2021-09-15,Midwest,Michigan,Detroit,Women's Athletic Footwear,$35.00 ,475,"$166,250 ",58188,35%,In-store,2021,9,58188
Sports Direct,1185732,2021-09-15,Midwest,Michigan,Detroit,Men's Apparel,$45.00 ,475,"$213,750 ",85500,40%,In-store,2021,9,85500
Sports Direct,1185732,2021-09-15,Midwest,Michigan,Detroit,Women's Apparel,$50.00 ,575,"$287,500 ",158125,55%,In-store,2021,9,158125
Sports Direct,1185732,2021-10-17,Midwest,Michigan,Detroit,Men's Street Footwear,$50.00 ,750,"$375,000 ",187500,50%,In-store,2021,10,187500
Sports Direct,1185732,2021-10-17,Midwest,Michigan,Detroit,Men's Athletic Footwear,$40.00 ,575,"$230,000 ",92000,40%,In-store,2021,10,92000
Sports Direct,1185732,2021-10-17,Midwest,Michigan,Detroit,Women's Street Footwear,$40.00 ,425,"$170,000 ",51000,30%,In-store,2021,10,51000
